bed,aimedat,average,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
m20,d20,91.84,,
o1,d20,91.84,,
o5,d20,91.84,,
o5,d20,91.84,,
o5,d20,91.84,,
o5,d20,91.84,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
d20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
o20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
m20,d20,95.7,,
o1,d20,95.7,,
o1,d20,95.7,,
o5,d20,95.7,,
o5,d20,95.7,,
o1,d20,95.7,,
o5,d20,95.7,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
d20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
o20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
m20,d20,94.15,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
d20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
o20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
m20,d20,88.11,,
